id,theme,subtheme,titre,page_wikipedia,qid,image_url,statut,fichier
4-1-015,lacs-mers-oceans-rivieres,lacs,Lac de Sempach,Lac de Sempach,Q14459,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Aerial_image_of_Lake_Sempach_%28view_from_the_south%29.jpg/1280px-Aerial_image_of_Lake_Sempach_%28view_from_the_south%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-015_lac-de-sempach.md
4-1-016,lacs-mers-oceans-rivieres,lacs,Lac de Hallwil,Lac de Hallwil,Q14465,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/Aerial_image_of_Lake_Hallwil_%28view_from_the_south%29.jpg/1280px-Aerial_image_of_Lake_Hallwil_%28view_from_the_south%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-016_lac-de-hallwil.md
4-1-017,lacs-mers-oceans-rivieres,lacs,Lac de Zoug,Lac de Zoug,Q14436,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Lac_de_Zoug.jpg/1280px-Lac_de_Zoug.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-017_lac-de-zoug.md
4-1-018,lacs-mers-oceans-rivieres,lacs,Lac de Sarnen,Lac de Sarnen,Q14505,https://upload.wikimedia.org/wikipedia/commons/b/b3/Karte_Sarnersee.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-018_lac-de-sarnen.md
4-1-019,lacs-mers-oceans-rivieres,lacs,Lac de Walenstadt,Lac de Walenstadt,Q14444,https://upload.wikimedia.org/wikipedia/commons/b/bd/Walensee2.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-019_lac-de-walenstadt.md
4-1-020,lacs-mers-oceans-rivieres,lacs,Lac de Greifen,Lac de Greifen,Q14497,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/GreifenseeInKantonZurichFromNorth_%28cropped%29.jpg/1280px-GreifenseeInKantonZurichFromNorth_%28cropped%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-020_lac-de-greifen.md
4-1-021,lacs-mers-oceans-rivieres,lacs,Lac de Pfäffikon,Lac de Pfäffikon,Q14514,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/Seegr%C3%A4ben_-_Pf%C3%A4ffikersee_-_Irgenhausen_IMG_3641.jpg/1280px-Seegr%C3%A4ben_-_Pf%C3%A4ffikersee_-_Irgenhausen_IMG_3641.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-021_lac-de-pfaffikon.md
4-1-022,lacs-mers-oceans-rivieres,lacs,Lac de Greifensee,Lac de Greifen,Q14497,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/GreifenseeInKantonZurichFromNorth_%28cropped%29.jpg/1280px-GreifenseeInKantonZurichFromNorth_%28cropped%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-022_lac-de-greifensee.md
4-1-023,lacs-mers-oceans-rivieres,lacs,Lac de la Gruyère,Lac de la Gruyère,Q682189,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/Lac_de_la_Gruy%C3%A8re_%28cropped%29.jpg/1280px-Lac_de_la_Gruy%C3%A8re_%28cropped%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-023_lac-de-la-gruyere.md
4-1-024,lacs-mers-oceans-rivieres,lacs,Lac de Joux,Lac de Joux,Q14472,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Lac_de_Joux_et_lac_Brenet.png/1280px-Lac_de_Joux_et_lac_Brenet.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-024_lac-de-joux.md
4-1-025,lacs-mers-oceans-rivieres,lacs,Lac des Brenets,Lac des Brenets,Q671624,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Le_Doubs_02.jpg/1280px-Le_Doubs_02.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-025_lac-des-brenets.md
4-1-026,lacs-mers-oceans-rivieres,lacs,Lac Noir,Lac Noir,Q1300334,,no-image,lacs-mers-oceans-rivieres/lacs/4-1-026_lac-noir.md
4-1-027,lacs-mers-oceans-rivieres,lacs,Lac de Sils,Lac de Sils,Q14512,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/2011-08-01_10-31-42_Switzerland_Segl-Maria.jpg/1280px-2011-08-01_10-31-42_Switzerland_Segl-Maria.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-027_lac-de-sils.md
4-1-028,lacs-mers-oceans-rivieres,lacs,Lac de Silvaplana,Lac de Silvaplana,Q14515,https://upload.wikimedia.org/wikipedia/commons/d/d8/Sils%26Silvaplana.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-028_lac-de-silvaplana.md
4-1-029,lacs-mers-oceans-rivieres,lacs,Lac de Saint-Moritz,Lac de Saint-Moritz,Q664496,https://upload.wikimedia.org/wikipedia/commons/7/72/StMoritz%26Lac.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-029_lac-de-saint-moritz.md
4-1-030,lacs-mers-oceans-rivieres,lacs,Lac de Lungern,Lac de Lungern,Q14527,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/Aerial_image_of_Lake_Lungern_%28view_from_the_southwest%29.jpg/1280px-Aerial_image_of_Lake_Lungern_%28view_from_the_southwest%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-030_lac-de-lungern.md
4-1-031,lacs-mers-oceans-rivieres,lacs,Lac de Baldegg,Lac de Baldegg,Q14509,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Aerial_image_of_Lake_Baldegg_%28view_from_the_south%29.jpg/1280px-Aerial_image_of_Lake_Baldegg_%28view_from_the_south%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-031_lac-de-baldegg.md
4-1-032,lacs-mers-oceans-rivieres,lacs,Lac de Mauensee,Lac de Mauensee,Q680346,https://upload.wikimedia.org/wikipedia/commons/1/17/Mauensee.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-032_lac-de-mauensee.md
4-1-033,lacs-mers-oceans-rivieres,lacs,Lac de Schiffenen,Lac de Schiffenen,Q670622,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Schiffenensee.jpg/1280px-Schiffenensee.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-033_lac-de-schiffenen.md
4-1-034,lacs-mers-oceans-rivieres,lacs,Lac de la Grande-Dixence,Grande Dixence,Q98690877,https://upload.wikimedia.org/wikipedia/commons/2/26/GrandeDixence.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-034_lac-de-la-grande-dixence.md
4-1-035,lacs-mers-oceans-rivieres,lacs,Lac de Mauvoisin,Barrage de Mauvoisin,Q595245,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/Barrage_de_Mauvoisin.jpg/1280px-Barrage_de_Mauvoisin.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-035_lac-de-mauvoisin.md
4-1-036,lacs-mers-oceans-rivieres,lacs,Lac d'Emosson,Barrage d'Émosson,Q2885035,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/Barrage_d%27%C3%89mosson_%28VS%29.png/1280px-Barrage_d%27%C3%89mosson_%28VS%29.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-036_lac-d-emosson.md
4-1-037,lacs-mers-oceans-rivieres,lacs,Lac de Salanfe,Lac de Salanfe,Q680375,https://upload.wikimedia.org/wikipedia/commons/e/ef/Lac_de_Salanfe.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-037_lac-de-salanfe.md
4-1-038,lacs-mers-oceans-rivieres,lacs,Lac de Derborence,Lac de Derborence,Q671159,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/Lac_de_Derborence_-_ao%C3%BBt_2022_%281%29.jpg/1280px-Lac_de_Derborence_-_ao%C3%BBt_2022_%281%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-038_lac-de-derborence.md
4-1-039,lacs-mers-oceans-rivieres,lacs,Lac Victoria,Lac Victoria,Q5505,https://upload.wikimedia.org/wikipedia/commons/d/dc/Lake_Victoria_composite_satellite_photo.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-039_lac-victoria.md
4-1-040,lacs-mers-oceans-rivieres,lacs,Lac Tanganyika,Lac Tanganyika,Q5511,https://upload.wikimedia.org/wikipedia/commons/4/42/NASA_-_Visible_Earth%2C_Lakes_of_the_African_Rift_Valley.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-040_lac-tanganyika.md
4-1-041,lacs-mers-oceans-rivieres,lacs,Lac Malawi,Lac Malawi,Q5532,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Otter_Point%2C_Cape_Maclear_%28Malawi%29.jpg/1280px-Otter_Point%2C_Cape_Maclear_%28Malawi%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-041_lac-malawi.md
4-1-042,lacs-mers-oceans-rivieres,lacs,Lac Turkana,Lac Turkana,Q182719,https://upload.wikimedia.org/wikipedia/commons/9/98/Lake_turkana_satellite.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-042_lac-turkana.md
4-1-043,lacs-mers-oceans-rivieres,lacs,Lac Tchad,Lac Tchad,Q125309,https://upload.wikimedia.org/wikipedia/commons/e/e1/Lake_Chad_satellite.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-043_lac-tchad.md
4-1-044,lacs-mers-oceans-rivieres,lacs,Mer Caspienne,Mer Caspienne,Q5484,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Satellite_image_of_the_Caucasus-Caspian_Region.jpg/1280px-Satellite_image_of_the_Caucasus-Caspian_Region.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-044_mer-caspienne.md
4-1-045,lacs-mers-oceans-rivieres,lacs,Mer d'Aral,Mer d'Aral,Q35883,https://upload.wikimedia.org/wikipedia/commons/7/75/AralSea1989_2014.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-045_mer-d-aral.md
4-1-046,lacs-mers-oceans-rivieres,lacs,Lac Maracaibo,Lac de Maracaibo,Q182137,https://upload.wikimedia.org/wikipedia/commons/2/2c/Maracaibo_MODIS_2004jun26.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-046_lac-maracaibo.md
4-1-047,lacs-mers-oceans-rivieres,lacs,Lac Michigan,Lac Michigan,Q1169,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Lake-Michigan.svg/1280px-Lake-Michigan.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-047_lac-michigan.md
4-1-048,lacs-mers-oceans-rivieres,lacs,Lac Huron,Lac Huron,Q1383,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Lake-Huron.svg/1280px-Lake-Huron.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-048_lac-huron.md
4-1-049,lacs-mers-oceans-rivieres,lacs,Lac Érié,Lac Érié,Q5492,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Lake-Erie.svg/1280px-Lake-Erie.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-049_lac-erie.md
4-1-050,lacs-mers-oceans-rivieres,lacs,Lac Ontario,Lac Ontario,Q1062,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Lake-Ontario.svg/1280px-Lake-Ontario.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-050_lac-ontario.md
4-1-051,lacs-mers-oceans-rivieres,lacs,Lac Grand Ours,Grand lac de l'Ours,Q5525,https://upload.wikimedia.org/wikipedia/commons/6/61/Great_Bear_Lake_%28de%29.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-051_lac-grand-ours.md
4-1-052,lacs-mers-oceans-rivieres,lacs,Lac des Esclaves,Grand lac des Esclaves,Q5539,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/Canada.A2002160.1920.721.250m.jpg/1280px-Canada.A2002160.1920.721.250m.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/lacs/4-1-052_lac-des-esclaves.md
4-1-053,lacs-mers-oceans-rivieres,lacs,Lac Winnipeg,Lac Winnipeg,Q3272,https://upload.wikimedia.org/wikipedia/commons/a/a9/Lake_Winnipeg_map_FR.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-053_lac-winnipeg.md
4-1-054,lacs-mers-oceans-rivieres,lacs,Lac Eyre,Lac Eyre,Q179970,https://upload.wikimedia.org/wikipedia/commons/c/c6/NEO_lake_eyre_big.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-054_lac-eyre.md
4-1-055,lacs-mers-oceans-rivieres,lacs,Lac Nicaragua,Lac Nicaragua,Q173862,https://upload.wikimedia.org/wikipedia/commons/5/50/Nicaragua_lake.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-055_lac-nicaragua.md
4-1-056,lacs-mers-oceans-rivieres,lacs,Lac Poopó,Lac Poopó,Q464945,https://upload.wikimedia.org/wikipedia/commons/0/0a/Poopo_1991.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/lacs/4-1-056_lac-poopo.md
4-2-001,lacs-mers-oceans-rivieres,mers-et-oceans,Méditerranée,Mer Méditerranée,Q4918,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/Carte_Mediterranee_03.jpg/1280px-Carte_Mediterranee_03.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-001_mediterranee.md
4-2-002,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Rouge,Mer Rouge,Q23406,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/Red_Sea_topographic_map-fr.svg/1280px-Red_Sea_topographic_map-fr.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-002_mer-rouge.md
4-2-003,lacs-mers-oceans-rivieres,mers-et-oceans,Mer du Nord,Mer du Nord,Q1693,https://upload.wikimedia.org/wikipedia/commons/e/e4/Carte_de_la_mer_du_Nord.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-003_mer-du-nord.md
4-2-004,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Baltique,Mer Baltique,Q545,https://upload.wikimedia.org/wikipedia/commons/6/60/Mer_Baltique.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-004_mer-baltique.md
4-2-005,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Morte,Mer Morte,Q23883,https://upload.wikimedia.org/wikipedia/commons/c/cd/Dode_zee.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-005_mer-morte.md
4-2-006,lacs-mers-oceans-rivieres,mers-et-oceans,Océan Atlantique,Océan Atlantique,Q97,https://upload.wikimedia.org/wikipedia/commons/6/65/Oc%C3%A9an_Atlantique.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-006_ocean-atlantique.md
4-2-007,lacs-mers-oceans-rivieres,mers-et-oceans,Océan Pacifique,Océan Pacifique,Q98,https://upload.wikimedia.org/wikipedia/commons/f/f5/Oc%C3%A9an_Pacifique_d%C3%A9tour%C3%A9e.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-007_ocean-pacifique.md
4-2-008,lacs-mers-oceans-rivieres,mers-et-oceans,Océan Indien,Océan Indien,Q1239,https://upload.wikimedia.org/wikipedia/commons/d/d6/Oc%C3%A9an_Indien.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-008_ocean-indien.md
4-2-009,lacs-mers-oceans-rivieres,mers-et-oceans,Océan Arctique,Océan Arctique,Q788,,no-image,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-009_ocean-arctique.md
4-2-010,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Adriatique,Mer Adriatique,Q13924,https://upload.wikimedia.org/wikipedia/commons/f/f5/Adriatic_Sea_map_fr.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-010_mer-adriatique.md
4-2-011,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Égée,Mer Égée,Q34575,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Aegean_Sea_map-fr.svg/1280px-Aegean_Sea_map-fr.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-011_mer-egee.md
4-2-012,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Ionienne,Mer Ionienne,Q37495,https://upload.wikimedia.org/wikipedia/commons/b/b6/Mer_Ionienne.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-012_mer-ionienne.md
4-2-013,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Tyrrhénienne,Mer Tyrrhénienne,Q38882,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Mers-Italie-fr.svg/1280px-Mers-Italie-fr.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-013_mer-tyrrhenienne.md
4-2-014,lacs-mers-oceans-rivieres,mers-et-oceans,Mer Noire,Mer Noire,Q166,https://upload.wikimedia.org/wikipedia/commons/2/2e/Mer_Noire_%28carte%29.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-014_mer-noire.md
4-2-015,lacs-mers-oceans-rivieres,mers-et-oceans,Mer d'Azov,Mer d'Azov,Q35000,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/SeaofAzov.jpg/1280px-SeaofAzov.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-015_mer-d-azov.md
4-2-016,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Marmara,Mer de Marmara,Q35367,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/Sea_of_Marmara_map.png/1280px-Sea_of_Marmara_map.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-016_mer-de-marmara.md
4-2-017,lacs-mers-oceans-rivieres,mers-et-oceans,Mer d'Oman,Mer d'Arabie,Q58705,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Arabian_Sea_in_its_region.svg/1280px-Arabian_Sea_in_its_region.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-017_mer-d-oman.md
4-2-018,lacs-mers-oceans-rivieres,mers-et-oceans,Golfe Persique,Golfe Persique,Q34675,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Base_map_of_Persian_Gulf-fr.svg/1280px-Base_map_of_Persian_Gulf-fr.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-018_golfe-persique.md
4-2-019,lacs-mers-oceans-rivieres,mers-et-oceans,Golfe du Bengale,Golfe du Bengale,Q38684,https://upload.wikimedia.org/wikipedia/commons/0/07/Golfe-du-Bengale.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-019_golfe-du-bengale.md
4-2-020,lacs-mers-oceans-rivieres,mers-et-oceans,Mer d'Andaman,Mer d'Andaman,Q47632,https://upload.wikimedia.org/wikipedia/commons/b/b1/LocationAndamanSea.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-020_mer-d-andaman.md
4-2-021,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Chine méridionale,Mer de Chine méridionale,Q37660,https://upload.wikimedia.org/wikipedia/commons/1/12/Locatie_Zuid-Chinese_Zee.PNG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-021_mer-de-chine-meridionale.md
4-2-022,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Chine orientale,Mer de Chine orientale,Q45341,https://upload.wikimedia.org/wikipedia/commons/2/2f/Mar_de_China_Oriental_-_BM_WMS_2004.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-022_mer-de-chine-orientale.md
4-2-023,lacs-mers-oceans-rivieres,mers-et-oceans,Mer du Japon,Mer du Japon,Q27092,https://upload.wikimedia.org/wikipedia/commons/a/a7/Cartedujapon.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-023_mer-du-japon.md
4-2-024,lacs-mers-oceans-rivieres,mers-et-oceans,Mer d'Okhotsk,Mer d'Okhotsk,Q41602,https://upload.wikimedia.org/wikipedia/commons/9/92/Sea_of_Okhotsk_map_with_state_labels.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-024_mer-d-okhotsk.md
4-2-025,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Béring,Mer de Béring,Q44725,https://upload.wikimedia.org/wikipedia/commons/e/e6/LA2-Bering-Sea.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-025_mer-de-bering.md
4-2-026,lacs-mers-oceans-rivieres,mers-et-oceans,Mer des Tchouktches,Mer des Tchouktches,Q159252,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/Chukchi_Sea_map-fr.svg/1280px-Chukchi_Sea_map-fr.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-026_mer-des-tchouktches.md
4-2-027,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Barents,Mer de Barents,Q45823,https://upload.wikimedia.org/wikipedia/commons/e/ea/Barents_Sea_map.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-027_mer-de-barents.md
4-2-028,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Kara,Mer de Kara,Q33629,https://upload.wikimedia.org/wikipedia/commons/d/d6/Mer_de_Kara_%28carte%29.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-028_mer-de-kara.md
4-2-029,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Laptev,Mer des Laptev,Q7988,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Laptev_Sea_map-fr.svg/1280px-Laptev_Sea_map-fr.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-029_mer-de-laptev.md
4-2-030,lacs-mers-oceans-rivieres,mers-et-oceans,Mer de Sibérie orientale,Mer de Sibérie orientale,Q163434,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/East_Siberian_Sea_map-fr.svg/1280px-East_Siberian_Sea_map-fr.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ok,lacs-mers-oceans-rivieres/mers-et-oceans/4-2-030_mer-de-siberie-orientale.md
